ID,Month,DayofMonth,DayOfWeek,FlightNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,TotalDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
78274,1,27,7,273,81,85,62,225,454,229,LAS,ABQ,487,5,14,0,0,9,0,216
78275,1,27,7,523,81,85,61,157,318,161,LAS,ABQ,487,8,12,0,0,15,0,142
78276,1,27,7,1153,82,90,62,106,220,114,LAS,ABQ,487,5,15,3,0,0,0,103
78277,1,27,7,2381,81,85,61,37,78,41,LAS,ABQ,487,4,16,12,0,0,0,25
78278,1,27,7,2530,91,80,65,134,257,123,LAS,ABQ,487,6,20,24,0,11,0,99
78280,1,27,7,2175,277,275,255,208,414,206,LAS,ALB,2237,4,18,0,0,2,0,206
78281,1,27,7,2627,103,120,89,119,255,136,LAS,AMA,758,6,8,0,0,5,0,114
78283,1,27,7,1404,149,160,131,174,359,185,LAS,AUS,1090,5,13,0,0,0,0,174
78284,1,27,7,2283,146,155,128,256,521,265,LAS,AUS,1090,6,12,0,13,0,0,243
78285,1,27,7,1058,274,285,254,219,449,230,LAS,BDL,2298,5,15,0,1,0,0,218
78286,1,27,7,306,189,205,171,-7,2,9,LAS,BHM,1618,2,16,,,,,
78287,1,27,7,120,188,210,168,95,212,117,LAS,BNA,1588,6,14,0,0,0,0,95
78288,1,27,7,2019,195,205,171,338,686,348,LAS,BNA,1588,5,19,0,0,9,0,329
78289,1,27,7,2193,194,210,173,148,312,164,LAS,BNA,1588,5,16,0,14,0,0,134
78291,1,27,7,802,87,110,68,136,295,159,LAS,BOI,520,3,16,0,0,0,0,136
78293,1,27,7,1523,232,250,214,161,340,179,LAS,BUF,1987,2,16,3,0,0,0,158
78294,1,27,7,114,74,60,56,180,346,166,LAS,BUR,223,1,17,25,0,14,0,141
78295,1,27,7,281,78,60,52,174,330,156,LAS,BUR,223,2,24,0,0,18,0,156
78296,1,27,7,503,62,65,51,263,529,266,LAS,BUR,223,7,4,0,16,0,0,247
78298,1,27,7,1124,75,65,61,180,350,170,LAS,BUR,223,3,11,0,31,10,0,139
78299,1,27,7,1625,77,60,52,163,309,146,LAS,BUR,223,2,23,0,0,17,0,146
78300,1,27,7,1667,69,65,53,194,384,190,LAS,BUR,223,3,13,0,0,18,0,176
78301,1,27,7,1677,80,60,52,224,428,204,LAS,BUR,223,2,26,0,0,20,0,204
78302,1,27,7,1758,63,65,52,102,206,104,LAS,BUR,223,3,8,11,0,0,0,91
78304,1,27,7,2545,64,65,54,210,421,211,LAS,BUR,223,2,8,0,11,0,0,199
78305,1,27,7,3580,63,60,51,64,125,61,LAS,BUR,223,2,10,0,0,3,8,53
78306,1,27,7,1099,247,260,224,131,275,144,LAS,BWI,2106,7,16,0,1,0,0,130
78308,1,27,7,3050,247,270,229,115,253,138,LAS,BWI,2106,2,16,0,8,0,0,107
78309,1,27,7,2728,218,240,202,92,206,114,LAS,CLE,1825,6,10,22,0,0,0,70
78310,1,27,7,1463,204,230,190,139,304,165,LAS,CMH,1772,3,11,0,12,0,0,127
78311,1,27,7,3768,199,230,187,123,277,154,LAS,CMH,1772,3,9,38,0,0,0,85
78312,1,27,7,165,103,110,73,197,401,204,LAS,DEN,629,6,24,79,0,0,0,118
78313,1,27,7,611,101,110,73,202,413,211,LAS,DEN,629,5,23,0,0,0,0,202
78314,1,27,7,1611,96,110,77,56,126,70,LAS,DEN,629,7,12,2,0,0,0,54
78315,1,27,7,1836,92,110,73,75,168,93,LAS,DEN,629,5,14,12,0,0,0,63
78316,1,27,7,2705,108,120,77,128,268,140,LAS,DEN,629,11,20,0,0,7,0,121
78317,1,27,7,2809,94,115,79,130,281,151,LAS,DEN,629,8,7,0,0,0,0,130
78319,1,27,7,1080,98,100,84,204,410,206,LAS,ELP,584,3,11,53,0,0,0,151
78320,1,27,7,1540,96,95,79,107,213,106,LAS,ELP,584,3,14,15,0,1,0,91
78323,1,27,7,1647,168,180,141,109,230,121,LAS,HOU,1235,14,13,0,0,0,0,109
78324,1,27,7,2702,163,165,145,25,52,27,LAS,HOU,1235,3,15,0,19,0,0,6
78325,1,27,7,3679,161,175,146,-8,-2,6,LAS,HOU,1235,3,12,,,,,
78326,1,27,7,3751,159,175,146,195,406,211,LAS,HOU,1235,3,10,17,0,0,0,178
78327,1,27,7,444,238,260,221,260,542,282,LAS,IAD,2066,5,12,5,0,0,0,255
78329,1,27,7,1418,185,215,170,208,446,238,LAS,IND,1591,6,9,0,8,0,0,200
78330,1,27,7,1406,272,285,244,128,269,141,LAS,ISP,2283,5,23,0,15,0,0,113
78331,1,27,7,178,75,65,43,233,456,223,LAS,LAX,236,12,20,0,0,14,0,219
78332,1,27,7,179,75,65,52,151,292,141,LAS,LAX,236,5,18,3,0,10,0,138
78333,1,27,7,261,73,65,46,181,354,173,LAS,LAX,236,7,20,0,0,38,0,143
78335,1,27,7,691,66,65,45,15,29,14,LAS,LAX,236,9,12,0,0,1,10,4
78336,1,27,7,878,88,70,54,232,446,214,LAS,LAX,236,8,26,0,0,34,0,198
78337,1,27,7,884,81,70,60,49,87,38,LAS,LAX,236,12,9,8,0,11,0,30
78338,1,27,7,962,88,65,46,290,557,267,LAS,LAX,236,21,21,0,267,23,0,0
78339,1,27,7,1198,86,70,62,95,174,79,LAS,LAX,236,5,19,4,0,16,0,75
78340,1,27,7,1292,131,65,52,173,280,107,LAS,LAX,236,31,48,0,0,79,0,94
78342,1,27,7,2464,83,70,44,360,707,347,LAS,LAX,236,29,10,347,0,13,0,0
78344,1,27,7,41,107,120,91,73,159,86,LAS,LBB,775,2,14,0,6,0,0,67
78345,1,27,7,2089,167,175,139,3,14,11,LAS,LIT,1295,4,24,,,,,
78346,1,27,7,39,117,120,99,32,67,35,LAS,MAF,796,2,16,0,22,0,0,10
78347,1,27,7,88,148,165,124,171,359,188,LAS,MCI,1140,3,21,0,0,34,0,137
78348,1,27,7,594,146,170,128,134,292,158,LAS,MCI,1140,4,14,9,0,0,0,125
78349,1,27,7,812,154,170,137,223,462,239,LAS,MCI,1140,4,13,0,0,0,0,223
78350,1,27,7,1019,144,165,129,201,423,222,LAS,MCI,1140,4,11,0,0,0,0,201
78352,1,27,7,1541,237,265,216,226,480,254,LAS,MCO,2039,6,15,0,84,0,0,142
78354,1,27,7,467,194,210,169,9,34,25,LAS,MDW,1521,7,18,,,,,
78355,1,27,7,622,176,210,161,81,196,115,LAS,MDW,1521,6,9,0,0,9,0,72
78356,1,27,7,1152,175,205,158,100,230,130,LAS,MDW,1521,5,12,1,0,0,0,99
78357,1,27,7,1204,193,215,164,158,338,180,LAS,MDW,1521,14,15,0,0,6,0,152
78359,1,27,7,1300,184,210,164,220,466,246,LAS,MDW,1521,6,14,140,0,0,0,80
78360,1,27,7,1363,181,210,163,96,221,125,LAS,MDW,1521,3,15,0,7,0,0,89
78361,1,27,7,1431,199,215,169,69,154,85,LAS,MDW,1521,5,25,0,0,0,0,69
78362,1,27,7,1853,178,200,160,221,464,243,LAS,MDW,1521,5,13,0,0,16,0,205
78363,1,27,7,3331,182,210,162,146,320,174,LAS,MDW,1521,8,12,0,0,0,0,146
78364,1,27,7,3920,180,210,162,19,68,49,LAS,MDW,1521,6,12,19,0,0,0,0
78365,1,27,7,61,281,290,260,142,293,151,LAS,MHT,2356,5,16,0,3,0,0,139
78366,1,27,7,2466,181,195,164,184,382,198,LAS,MSY,1501,3,14,0,16,0,0,168
78367,1,27,7,3307,175,195,159,10,40,30,LAS,MSY,1501,3,13,,,,,
78368,1,27,7,259,102,90,73,133,254,121,LAS,OAK,407,8,21,0,21,12,0,100
78370,1,27,7,733,111,95,79,141,266,125,LAS,OAK,407,8,24,0,14,16,0,111
78372,1,27,7,1197,106,100,82,187,368,181,LAS,OAK,407,11,13,0,5,6,0,176
78373,1,27,7,1359,95,90,74,97,189,92,LAS,OAK,407,3,18,5,0,5,0,87
78374,1,27,7,1631,88,90,70,138,278,140,LAS,OAK,407,5,13,0,4,0,0,134
78375,1,27,7,2443,98,95,80,150,297,147,LAS,OAK,407,5,13,0,0,5,0,145
78377,1,27,7,2541,102,95,71,215,423,208,LAS,OAK,407,18,13,25,0,7,0,183
78378,1,27,7,2872,93,95,77,65,132,67,LAS,OAK,407,4,12,0,0,0,0,65
78379,1,27,7,2890,85,90,70,215,435,220,LAS,OAK,407,6,9,105,0,0,0,110
78381,1,27,7,3227,100,90,72,200,390,190,LAS,OAK,407,15,13,0,0,10,0,190
78382,1,27,7,2300,129,140,115,202,415,213,LAS,OKC,987,4,10,0,6,0,0,196
78383,1,27,7,1621,128,160,118,97,226,129,LAS,OMA,1099,2,8,0,8,0,0,89
78384,1,27,7,1654,146,155,120,188,385,197,LAS,OMA,1099,4,22,0,0,1,0,187
78386,1,27,7,8,59,55,40,75,146,71,LAS,ONT,197,4,15,0,0,4,0,71
78387,1,27,7,110,53,55,38,22,46,24,LAS,ONT,197,5,10,0,6,0,0,16
78388,1,27,7,889,60,55,43,163,321,158,LAS,ONT,197,5,12,8,0,5,0,150
78389,1,27,7,1440,53,50,36,184,365,181,LAS,ONT,197,5,12,181,0,3,0,0
78390,1,27,7,1449,62,50,37,267,522,255,LAS,ONT,197,4,21,0,0,12,0,255
78391,1,27,7,1539,59,55,39,175,346,171,LAS,ONT,197,6,14,16,0,4,0,155
78392,1,27,7,2016,59,55,41,144,284,140,LAS,ONT,197,4,14,0,0,4,0,140
78393,1,27,7,2208,59,55,41,188,372,184,LAS,ONT,197,4,14,0,0,4,0,184
78394,1,27,7,2287,51,55,38,9,22,13,LAS,ONT,197,4,9,,,,,
78395,1,27,7,446,253,270,227,189,395,206,LAS,ORF,2155,4,22,4,0,0,0,185
78396,1,27,7,125,132,145,111,145,303,158,LAS,PDX,762,3,18,11,0,0,0,134
78397,1,27,7,507,140,140,114,109,218,109,LAS,PDX,762,4,22,23,0,0,0,86
78398,1,27,7,1626,125,140,111,262,539,277,LAS,PDX,762,3,11,262,0,0,0,0
78401,1,27,7,2732,265,285,238,314,648,334,LAS,PHL,2176,5,22,314,0,0,0,0
78402,1,27,7,367,65,65,49,235,470,235,LAS,PHX,256,5,11,0,0,8,0,227
78403,1,27,7,380,76,60,50,175,334,159,LAS,PHX,256,5,21,40,0,16,0,119
78404,1,27,7,790,80,70,51,19,28,9,LAS,PHX,256,4,25,0,0,10,0,9
78405,1,27,7,799,68,65,52,22,41,19,LAS,PHX,256,6,10,19,0,3,0,0
78406,1,27,7,1060,75,70,50,11,17,6,LAS,PHX,256,5,20,,,,,
78407,1,27,7,1122,81,70,53,164,317,153,LAS,PHX,256,6,22,6,0,11,0,147
78409,1,27,7,1362,74,70,56,43,82,39,LAS,PHX,256,5,13,0,4,4,0,35
78410,1,27,7,1421,87,65,50,215,408,193,LAS,PHX,256,5,32,0,7,22,0,186
78411,1,27,7,1545,71,65,47,20,34,14,LAS,PHX,256,7,17,14,0,6,0,0
78412,1,27,7,1740,70,65,53,118,231,113,LAS,PHX,256,8,9,113,0,5,0,0
78413,1,27,7,1747,69,75,50,234,474,240,LAS,PHX,256,6,13,0,0,23,0,211
78415,1,27,7,2713,68,65,51,323,643,320,LAS,PHX,256,7,10,320,0,3,0,0
78416,1,27,7,2966,69,60,51,146,283,137,LAS,PHX,256,6,12,4,0,9,0,133
78417,1,27,7,3062,67,60,48,177,347,170,LAS,PHX,256,5,14,0,0,7,0,170
78418,1,27,7,3667,64,65,50,24,49,25,LAS,PHX,256,5,9,0,0,0,0,24
78419,1,27,7,3748,80,65,60,242,469,227,LAS,PHX,256,8,12,0,56,15,0,171
78421,1,27,7,2726,234,245,205,303,617,314,LAS,PIT,1910,7,22,129,0,0,0,174
78422,1,27,7,2724,277,290,257,181,375,194,LAS,PVD,2363,4,16,0,0,0,0,181
78423,1,27,7,280,228,260,215,123,278,155,LAS,RDU,2027,3,10,0,0,3,0,120
78424,1,27,7,1422,248,260,219,25,62,37,LAS,RDU,2027,7,22,5,0,0,0,20
78425,1,27,7,506,81,80,55,86,171,85,LAS,RNO,345,4,22,0,0,8,0,78
78428,1,27,7,791,71,80,56,66,141,75,LAS,RNO,345,4,11,0,2,0,0,64
78429,1,27,7,875,83,80,59,174,345,171,LAS,RNO,345,5,19,0,3,3,0,168
78433,1,27,7,2377,78,80,61,154,310,156,LAS,RNO,345,5,12,18,0,0,0,136
78434,1,27,7,3153,74,75,56,10,21,11,LAS,RNO,345,6,12,,,,,
78435,1,27,7,3334,,85,,,206,206,LAS,RNO,345,,12,,,,,
78436,1,27,7,3588,86,80,53,48,90,42,LAS,RNO,345,5,28,15,0,6,0,27
78437,1,27,7,16,75,65,52,151,292,141,LAS,SAN,258,4,19,0,0,10,0,141
78438,1,27,7,100,67,65,52,96,190,94,LAS,SAN,258,2,13,0,0,2,0,94
78440,1,27,7,469,79,65,53,22,30,8,LAS,SAN,258,2,24,0,2,14,0,6
78441,1,27,7,940,73,65,53,54,100,46,LAS,SAN,258,2,18,0,0,17,0,37
78444,1,27,7,2034,65,60,45,166,327,161,LAS,SAN,258,4,16,0,14,5,0,147
78445,1,27,7,2276,73,60,49,223,433,210,LAS,SAN,258,4,20,0,1,13,0,209
78446,1,27,7,2888,63,65,51,179,360,181,LAS,SAN,258,3,9,0,0,0,0,179
78447,1,27,7,3231,75,60,50,117,219,102,LAS,SAN,258,3,22,0,0,59,0,58
78448,1,27,7,3682,73,60,55,249,485,236,LAS,SAN,258,5,13,0,0,13,0,236
78449,1,27,7,3953,74,70,54,227,450,223,LAS,SAN,258,3,17,0,0,21,0,206
78451,1,27,7,1230,149,155,134,57,120,63,LAS,SAT,1069,3,12,4,0,0,0,53
78452,1,27,7,3654,148,155,125,32,71,39,LAS,SAT,1069,4,19,32,0,0,0,0
78453,1,27,7,3841,143,150,126,176,359,183,LAS,SAT,1069,3,14,0,0,11,0,165
78454,1,27,7,176,188,215,172,227,481,254,LAS,SDF,1624,4,12,0,19,0,0,208
78455,1,27,7,372,144,160,129,101,218,117,LAS,SEA,866,4,11,0,0,52,0,49
78456,1,27,7,378,143,160,124,183,383,200,LAS,SEA,866,3,16,0,0,9,0,174
78457,1,27,7,1178,131,160,119,73,175,102,LAS,SEA,866,4,8,0,0,0,0,73
78459,1,27,7,12,92,90,75,186,370,184,LAS,SFO,414,4,13,0,0,13,0,173
78460,1,27,7,1118,90,90,75,119,238,119,LAS,SFO,414,3,12,36,0,0,0,83
78461,1,27,7,1274,112,90,82,225,428,203,LAS,SFO,414,7,23,55,0,22,0,148
78462,1,27,7,1435,93,90,73,150,297,147,LAS,SFO,414,4,16,38,0,3,0,109
78463,1,27,7,2196,96,90,74,240,474,234,LAS,SFO,414,5,17,5,0,6,0,229
78464,1,27,7,2447,86,90,74,123,250,127,LAS,SFO,414,4,8,0,0,117,0,6
78468,1,27,7,442,87,80,64,245,483,238,LAS,SJC,386,4,19,5,0,7,0,233
78469,1,27,7,542,102,85,80,123,229,106,LAS,SJC,386,5,17,0,0,17,0,106
78470,1,27,7,919,97,85,68,152,292,140,LAS,SJC,386,20,9,0,0,12,0,140
78472,1,27,7,1276,103,85,72,143,268,125,LAS,SJC,386,5,26,0,0,18,0,125
78473,1,27,7,1558,79,80,68,330,661,331,LAS,SJC,386,3,8,0,0,0,0,330
78474,1,27,7,1642,81,85,64,342,688,346,LAS,SJC,386,3,14,0,0,8,0,334
78475,1,27,7,381,71,80,53,154,317,163,LAS,SLC,368,3,15,0,0,15,0,139
78476,1,27,7,798,79,80,57,122,245,123,LAS,SLC,368,4,18,0,0,0,0,122
78477,1,27,7,804,67,75,47,228,464,236,LAS,SLC,368,3,17,0,0,0,0,228
78478,1,27,7,1146,72,80,56,5,18,13,LAS,SLC,368,4,12,,,,,
78479,1,27,7,3219,82,75,51,96,185,89,LAS,SLC,368,5,26,3,0,7,0,86
78480,1,27,7,3234,67,85,52,246,510,264,LAS,SLC,368,3,12,35,0,0,0,211
78481,1,27,7,3503,73,80,53,166,339,173,LAS,SLC,368,6,14,0,1,0,0,165
78482,1,27,7,524,86,85,68,214,427,213,LAS,SMF,397,4,14,0,4,1,0,209
78483,1,27,7,640,96,90,75,211,416,205,LAS,SMF,397,4,17,0,0,26,0,185
78484,1,27,7,1218,98,90,64,20,32,12,LAS,SMF,397,5,29,0,1,8,0,11
78485,1,27,7,1518,86,95,67,78,165,87,LAS,SMF,397,5,14,0,0,0,0,78
78487,1,27,7,2206,99,85,70,127,240,113,LAS,SMF,397,17,12,28,0,14,0,85
78488,1,27,7,2891,87,85,70,24,46,22,LAS,SMF,397,4,13,0,2,2,0,20
78489,1,27,7,3777,87,90,69,133,269,136,LAS,SMF,397,5,13,5,0,0,0,128
78491,1,27,7,1675,61,65,47,84,172,88,LAS,SNA,226,5,9,1,0,0,0,83
78492,1,27,7,1778,76,65,48,177,343,166,LAS,SNA,226,4,24,5,0,11,0,161
78493,1,27,7,1828,68,60,46,216,424,208,LAS,SNA,226,6,16,32,0,8,0,176
78494,1,27,7,3771,68,60,47,57,106,49,LAS,SNA,226,5,16,49,0,8,0,0
78495,1,27,7,323,169,190,145,54,129,75,LAS,STL,1372,3,21,0,2,0,0,52
78496,1,27,7,379,161,180,145,127,273,146,LAS,STL,1372,3,13,0,0,0,0,127
78497,1,27,7,968,165,190,144,108,241,133,LAS,STL,1372,4,17,4,0,0,0,104
78498,1,27,7,3937,234,250,210,161,338,177,LAS,TPA,1984,5,19,0,0,20,0,141
78500,1,27,7,1437,72,75,58,157,317,160,LAS,TUS,365,5,9,0,0,1,0,156
78501,1,27,7,2290,74,75,58,127,255,128,LAS,TUS,365,3,13,0,11,0,0,116
78503,1,27,7,2539,81,70,59,173,335,162,LAS,TUS,365,3,19,0,2,11,0,160
78504,1,27,7,3501,80,70,58,59,108,49,LAS,TUS,365,4,18,0,0,10,13,36
78505,1,27,7,3683,78,75,56,168,333,165,LAS,TUS,365,9,13,5,0,3,0,160
78506,1,27,7,375,91,105,78,41,96,55,LAX,ABQ,677,5,8,0,0,2,0,39
78507,1,27,7,720,98,105,81,10,27,17,LAX,ABQ,677,4,13,,,,,
78508,1,27,7,841,107,105,84,155,308,153,LAX,ABQ,677,6,17,0,0,2,0,153
78510,1,27,7,1110,165,170,150,7,19,12,LAX,AUS,1242,6,9,,,,,
78511,1,27,7,284,204,225,194,43,107,64,LAX,BNA,1797,4,6,0,7,0,0,36
78514,1,27,7,1093,108,115,88,13,33,20,LAX,ELP,714,6,14,,,,,
78515,1,27,7,1303,103,110,91,35,77,42,LAX,ELP,714,4,8,0,0,4,0,31
78516,1,27,7,513,165,180,156,22,59,37,LAX,HOU,1390,3,6,0,0,4,0,18
78517,1,27,7,820,184,180,173,180,356,176,LAX,HOU,1390,2,9,0,0,12,0,168
78518,1,27,7,1616,187,185,162,35,68,33,LAX,HOU,1390,2,23,21,0,2,0,12
78520,1,27,7,165,70,65,43,122,239,117,LAX,LAS,236,6,21,0,0,94,0,28
78521,1,27,7,444,77,65,40,277,542,265,LAX,LAS,236,11,26,0,92,12,0,173
78522,1,27,7,812,91,65,47,245,464,219,LAX,LAS,236,4,40,208,0,26,0,11
78524,1,27,7,1019,95,65,44,225,420,195,LAX,LAS,236,8,43,0,0,108,0,117
78525,1,27,7,1373,50,60,42,340,690,350,LAX,LAS,236,4,4,216,0,0,0,124
78527,1,27,7,1580,62,65,41,176,355,179,LAX,LAS,236,5,16,0,146,0,0,30
78528,1,27,7,1647,55,65,38,122,254,132,LAX,LAS,236,2,15,0,0,122,0,0
78530,1,27,7,2624,63,65,45,48,98,50,LAX,LAS,236,11,7,0,0,12,0,36
78532,1,27,7,3170,63,65,40,163,328,165,LAX,LAS,236,6,17,0,163,0,0,0
78533,1,27,7,202,172,195,149,24,71,47,LAX,MCI,1363,5,18,7,0,0,0,17
78534,1,27,7,2001,166,190,152,99,222,123,LAX,MCI,1363,4,10,2,0,0,0,97
78536,1,27,7,3687,181,190,155,19,47,28,LAX,MCI,1363,5,21,0,0,3,0,16
78538,1,27,7,1754,196,225,184,163,355,192,LAX,MDW,1750,4,8,0,0,0,0,163
78539,1,27,7,1840,200,230,182,31,92,61,LAX,MDW,1750,5,13,0,0,4,0,27
78540,1,27,7,2199,202,230,191,-20,-12,8,LAX,MDW,1750,5,6,,,,,
78541,1,27,7,2885,203,235,185,3,38,35,LAX,MDW,1750,5,13,,,,,
78542,1,27,7,3576,200,230,189,70,170,100,LAX,MDW,1750,5,6,6,0,0,0,64
78543,1,27,7,14,75,75,67,65,130,65,LAX,OAK,337,3,5,17,0,0,0,48
78544,1,27,7,96,65,75,56,15,40,25,LAX,OAK,337,4,5,4,0,0,0,11
78545,1,27,7,329,92,75,62,61,105,44,LAX,OAK,337,3,27,0,0,17,11,33
78547,1,27,7,558,78,75,66,26,49,23,LAX,OAK,337,4,8,16,0,3,0,7
78548,1,27,7,643,77,75,60,97,192,95,LAX,OAK,337,4,13,0,0,2,0,95
78549,1,27,7,736,95,75,58,64,108,44,LAX,OAK,337,24,13,0,0,33,0,31
78550,1,27,7,971,86,75,59,61,111,50,LAX,OAK,337,4,23,0,0,12,0,49
78552,1,27,7,1377,96,75,64,47,73,26,LAX,OAK,337,5,27,6,0,21,0,20
78553,1,27,7,1472,74,75,64,23,47,24,LAX,OAK,337,3,7,9,0,0,0,14
78554,1,27,7,1547,80,75,63,42,79,37,LAX,OAK,337,5,12,0,0,13,0,29
78555,1,27,7,1842,78,75,62,54,105,51,LAX,OAK,337,6,10,14,0,3,0,37
78556,1,27,7,3157,76,75,59,73,145,72,LAX,OAK,337,4,13,0,0,10,0,63
78557,1,27,7,3586,77,75,64,22,42,20,LAX,OAK,337,5,8,0,2,2,0,18
78559,1,27,7,3761,98,75,63,41,59,18,LAX,OAK,337,26,9,13,0,23,0,5
78561,1,27,7,710,69,70,56,39,79,40,LAX,PHX,370,8,5,20,0,0,0,19
78562,1,27,7,728,70,75,52,26,57,31,LAX,PHX,370,10,8,4,0,0,0,22
78564,1,27,7,1320,80,75,59,153,301,148,LAX,PHX,370,6,15,0,0,5,0,148
78566,1,27,7,1516,73,70,56,242,481,239,LAX,PHX,370,6,11,26,0,3,0,213
78567,1,27,7,1573,103,75,75,74,120,46,LAX,PHX,370,6,22,12,0,28,0,34
78568,1,27,7,2186,88,75,51,63,113,50,LAX,PHX,370,5,32,47,0,13,0,3
78569,1,27,7,2551,68,75,53,344,695,351,LAX,PHX,370,6,9,0,0,0,0,344
78570,1,27,7,2560,94,75,72,202,385,183,LAX,PHX,370,7,15,22,0,19,0,161
78571,1,27,7,3049,84,75,64,124,239,115,LAX,PHX,370,8,12,3,0,9,0,112
78572,1,27,7,3068,93,75,73,155,292,137,LAX,PHX,370,8,12,0,0,21,0,134
78574,1,27,7,2293,74,80,52,25,56,31,LAX,RNO,390,3,19,6,0,0,0,19
78575,1,27,7,3684,79,75,64,57,110,53,LAX,RNO,390,6,9,0,0,4,0,53
78576,1,27,7,656,155,165,142,161,332,171,LAX,SAT,1210,3,10,12,0,0,0,149
78577,1,27,7,70,91,85,65,98,190,92,LAX,SFO,337,4,22,0,0,77,0,21
78578,1,27,7,97,82,85,65,157,317,160,LAX,SFO,337,6,11,9,0,0,0,148
78579,1,27,7,366,78,85,63,135,277,142,LAX,SFO,337,3,12,0,0,128,0,7
78581,1,27,7,619,75,85,59,52,114,62,LAX,SFO,337,6,10,0,0,11,0,41
78582,1,27,7,683,103,85,71,124,230,106,LAX,SFO,337,4,28,0,0,108,0,16
78583,1,27,7,918,88,85,70,95,187,92,LAX,SFO,337,4,14,0,91,3,0,1
78584,1,27,7,1089,84,85,61,88,177,89,LAX,SFO,337,5,18,0,0,56,0,32
78585,1,27,7,878,68,65,53,239,475,236,LAX,SJC,308,3,12,0,0,7,0,232
78586,1,27,7,978,66,65,51,39,77,38,LAX,SJC,308,4,11,8,0,1,0,30
78587,1,27,7,1114,64,65,54,86,173,87,LAX,SJC,308,3,7,0,0,8,0,78
78588,1,27,7,1182,79,65,56,23,32,9,LAX,SJC,308,2,21,0,0,14,0,9
78589,1,27,7,1522,67,65,54,110,218,108,LAX,SJC,308,4,9,16,0,2,0,92
78591,1,27,7,1663,64,65,51,17,35,18,LAX,SJC,308,4,9,11,0,0,0,6
78593,1,27,7,2273,87,65,53,40,58,18,LAX,SJC,308,3,31,0,0,22,0,18
78595,1,27,7,3146,63,65,50,69,140,71,LAX,SJC,308,3,10,0,0,17,0,52
78596,1,27,7,3938,75,70,54,21,37,16,LAX,SJC,308,3,18,0,0,5,0,16
78597,1,27,7,702,88,105,76,28,73,45,LAX,SLC,590,5,7,0,0,0,0,28
78598,1,27,7,904,93,105,78,169,350,181,LAX,SLC,590,5,10,0,0,0,0,169
78599,1,27,7,1446,89,105,73,-5,6,11,LAX,SLC,590,6,10,,,,,
78600,1,27,7,3072,95,105,74,52,114,62,LAX,SLC,590,3,18,0,0,18,0,34
78601,1,27,7,1078,75,75,59,29,58,29,LAX,SMF,373,5,11,0,0,7,0,22
78602,1,27,7,1136,77,80,55,26,55,29,LAX,SMF,373,4,18,0,0,7,0,19
78603,1,27,7,1286,81,75,69,61,116,55,LAX,SMF,373,5,7,0,0,6,0,55
78604,1,27,7,1288,71,75,53,31,66,35,LAX,SMF,373,5,13,6,0,0,0,25
78605,1,27,7,1345,80,75,56,28,51,23,LAX,SMF,373,5,19,0,0,5,0,23
78607,1,27,7,2817,78,75,62,63,123,60,LAX,SMF,373,5,11,20,0,3,0,40
78608,1,27,7,3770,73,80,61,156,319,163,LAX,SMF,373,6,6,0,0,0,0,156
78609,1,27,7,3493,172,210,162,52,142,90,LAX,STL,1593,4,6,8,0,0,0,44
78610,1,27,7,135,82,75,65,208,409,201,LAX,TUS,451,3,14,0,0,7,0,201
78611,1,27,7,615,79,75,59,25,46,21,LAX,TUS,451,3,17,0,0,4,0,21
78613,1,27,7,965,72,80,59,217,442,225,LAX,TUS,451,3,10,0,0,0,0,217
78614,1,27,7,1860,70,75,61,156,317,161,LAX,TUS,451,3,6,0,0,1,0,155
78615,1,27,7,2116,68,65,52,17,31,14,LBB,ABQ,289,6,10,0,0,3,0,14
78616,1,27,7,1148,62,65,47,195,393,198,LBB,AUS,341,4,11,0,195,0,0,0
78617,1,27,7,1352,57,65,46,39,86,47,LBB,AUS,341,3,8,6,0,0,0,33
78618,1,27,7,35,57,60,47,58,119,61,LBB,DAL,293,3,7,9,0,0,0,49
78619,1,27,7,41,60,60,45,72,144,72,LBB,DAL,293,7,8,0,0,0,0,72
78620,1,27,7,47,61,60,49,18,35,17,LBB,DAL,293,3,9,0,0,1,0,17
78622,1,27,7,78,,60,,,161,161,LBB,DAL,293,,9,,,,,
78623,1,27,7,684,59,60,48,56,113,57,LBB,DAL,293,4,7,0,56,0,0,0
78626,1,27,7,2888,141,135,126,188,370,182,LBB,LAS,775,5,10,0,0,43,0,145
78627,1,27,7,30,132,130,123,54,106,52,LIT,BWI,912,2,7,7,0,2,0,45
78635,1,27,7,1595,217,210,196,162,317,155,LIT,LAS,1295,4,17,0,0,114,0,48
78636,1,27,7,2121,101,100,87,8,15,7,LIT,MDW,544,7,7,,,,,
78638,1,27,7,1614,66,65,54,19,37,18,LIT,STL,296,4,8,0,0,1,0,18
78643,1,27,7,39,55,60,47,26,57,31,MAF,DAL,319,2,6,0,0,0,0,26
78644,1,27,7,53,62,60,51,26,50,24,MAF,DAL,319,4,7,12,0,2,0,12
78645,1,27,7,186,71,60,58,122,233,111,MAF,DAL,319,3,10,0,111,11,0,0
78649,1,27,7,125,140,140,129,146,292,146,MAF,LAS,796,3,8,0,114,0,0,32
78652,1,27,7,594,75,85,62,119,248,129,MCI,BNA,491,4,9,0,0,0,0,119
